file_path,language,extension,loc,size_bytes
sklearn/neural_network/_rbm.py,Python,.py,445,15443
sklearn/neural_network/_stochastic_optimizers.py,Python,.py,287,9125
sklearn/neural_network/__init__.py,Python,.py,9,329
sklearn/preprocessing/_csr_polynomial_expansion.pyx,Cython,.pyx,258,9418
sklearn/preprocessing/_data.py,Python,.py,3760,134292
sklearn/preprocessing/_discretization.py,Python,.py,536,20945
sklearn/preprocessing/_encoders.py,Python,.py,1679,69007
sklearn/preprocessing/_function_transformer.py,Python,.py,444,17408
sklearn/preprocessing/_label.py,Python,.py,1071,36419
sklearn/preprocessing/_polynomial.py,Python,.py,1257,52256
sklearn/preprocessing/_target_encoder.py,Python,.py,688,27778
sklearn/preprocessing/_target_encoder_fast.pyx,Cython,.pyx,201,7029
sklearn/preprocessing/__init__.py,Python,.py,68,1739
sklearn/semi_supervised/_label_propagation.py,Python,.py,637,22445
sklearn/semi_supervised/_self_training.py,Python,.py,581,20804
sklearn/semi_supervised/__init__.py,Python,.py,13,494
sklearn/svm/_base.py,Python,.py,1307,46097
sklearn/svm/_bounds.py,Python,.py,98,3581
sklearn/svm/_classes.py,Python,.py,1829,69970
sklearn/svm/_liblinear.pxi,Cython,.pxi,43,1768
sklearn/svm/_liblinear.pyx,Cython,.pyx,148,4306
sklearn/svm/_libsvm.pxi,Cython,.pxi,75,3261
sklearn/svm/_libsvm.pyx,Cython,.pyx,917,27598
sklearn/svm/_libsvm_sparse.pyx,Cython,.pyx,551,19525
sklearn/svm/_newrand.pyx,Cython,.pyx,13,311
sklearn/svm/__init__.py,Python,.py,29,538
sklearn/tests/metadata_routing_common.py,Python,.py,628,22648
sklearn/tests/test_base.py,Python,.py,1140,36706
sklearn/tests/test_build.py,Python,.py,103,4442
sklearn/tests/test_calibration.py,Python,.py,1404,54060
sklearn/tests/test_check_build.py,Python,.py,15,315
sklearn/tests/test_common.py,Python,.py,419,14139
sklearn/tests/test_config.py,Python,.py,171,6082
sklearn/tests/test_discriminant_analysis.py,Python,.py,887,31339
sklearn/tests/test_docstrings.py,Python,.py,219,7695
sklearn/tests/test_docstring_parameters.py,Python,.py,347,12975
sklearn/tests/test_docstring_parameters_consistency.py,Python,.py,113,4284
sklearn/tests/test_dummy.py,Python,.py,715,22800
sklearn/tests/test_init.py,Python,.py,19,519
sklearn/tests/test_isotonic.py,Python,.py,699,22521
sklearn/tests/test_kernel_approximation.py,Python,.py,546,18973
sklearn/tests/test_kernel_ridge.py,Python,.py,80,2968
sklearn/tests/test_metadata_routing.py,Python,.py,1337,48036
