file_path,language,extension,loc,size_bytes
src/_pytest/nodes.py,Python,.py,771,27356
src/_pytest/outcomes.py,Python,.py,286,9085
src/_pytest/pastebin.py,Python,.py,121,4402
src/_pytest/pathlib.py,Python,.py,1105,40555
src/_pytest/pytester.py,Python,.py,1815,65293
src/_pytest/pytester_assertions.py,Python,.py,74,2327
src/_pytest/python.py,Python,.py,1842,73020
src/_pytest/raises.py,Python,.py,1507,61309
src/_pytest/recwarn.py,Python,.py,378,14208
src/_pytest/reports.py,Python,.py,694,23924
src/_pytest/runner.py,Python,.py,593,20939
src/_pytest/scope.py,Python,.py,91,2827
src/_pytest/setuponly.py,Python,.py,98,3265
src/_pytest/setupplan.py,Python,.py,39,1223
src/_pytest/skipping.py,Python,.py,321,11171
src/_pytest/stash.py,Python,.py,116,3206
src/_pytest/stepwise.py,Python,.py,209,7898
src/_pytest/subtests.py,Python,.py,418,13925
src/_pytest/terminal.py,Python,.py,1805,68195
src/_pytest/terminalprogress.py,Python,.py,30,1183
src/_pytest/threadexception.py,Python,.py,148,5040
src/_pytest/timing.py,Python,.py,97,3293
src/_pytest/tmpdir.py,Python,.py,346,13408
src/_pytest/tracemalloc.py,Python,.py,24,802
src/_pytest/unittest.py,Python,.py,651,25751
src/_pytest/unraisableexception.py,Python,.py,184,6668
src/_pytest/warnings.py,Python,.py,122,4007
src/_pytest/warning_types.py,Python,.py,166,4407
src/_pytest/_argcomplete.py,Python,.py,117,3893
src/_pytest/__init__.py,Python,.py,13,404
src/_pytest/assertion/compare_text.py,Python,.py,134,4676
src/_pytest/assertion/highlight.py,Python,.py,11,338
src/_pytest/assertion/rewrite.py,Python,.py,1185,48990
src/_pytest/assertion/truncate.py,Python,.py,159,6323
src/_pytest/assertion/util.py,Python,.py,191,7201
src/_pytest/assertion/_compare_any.py,Python,.py,139,5389
src/_pytest/assertion/_compare_mapping.py,Python,.py,72,2798
src/_pytest/assertion/_compare_sequence.py,Python,.py,96,3692
src/_pytest/assertion/_compare_set.py,Python,.py,101,2768
src/_pytest/assertion/_guards.py,Python,.py,61,2015
src/_pytest/assertion/_typing.py,Python,.py,35,1188
src/_pytest/assertion/__init__.py,Python,.py,258,9601
src/_pytest/config/argparsing.py,Python,.py,615,23347
src/_pytest/config/exceptions.py,Python,.py,15,330
src/_pytest/config/findpaths.py,Python,.py,507,18729
src/_pytest/config/__init__.py,Python,.py,2453,92440
src/_pytest/mark/expression.py,Python,.py,363,12049
src/_pytest/mark/structures.py,Python,.py,695,25205
src/_pytest/mark/__init__.py,Python,.py,323,10865
src/_pytest/_code/code.py,Python,.py,1681,62560
src/_pytest/_code/source.py,Python,.py,262,9549
src/_pytest/_code/__init__.py,Python,.py,26,547
src/_pytest/_io/pprint.py,Python,.py,698,22107
src/_pytest/_io/saferepr.py,Python,.py,155,5075
src/_pytest/_io/terminalwriter.py,Python,.py,258,9252
src/_pytest/_io/wcwidth.py,Python,.py,57,1346
src/_pytest/_io/__init__.py,Python,.py,10,200
src/_pytest/_py/error.py,Python,.py,119,3594
src/_pytest/_py/path.py,Python,.py,1475,50704
src/_pytest/_py/__init__.py,Python,.py,0,0
doc/en/conf.py,Python,.py,329,11910
doc/en/conftest.py,Python,.py,4,70
doc/en/example/conftest.py,Python,.py,4,91
doc/en/example/multipython.py,Python,.py,70,2028
doc/en/example/pythoncollection.py,Python,.py,15,251
doc/en/example/xfail_demo.py,Python,.py,41,526
doc/en/example/assertion/failure_demo.py,Python,.py,283,6004
doc/en/example/assertion/test_failures.py,Python,.py,16,480
doc/en/example/assertion/test_setup_flow_example.py,Python,.py,47,1336
doc/en/example/customdirectory/conftest.py,Python,.py,30,1101
doc/en/example/fixtures/test_fixtures_order_autouse.py,Python,.py,47,645
doc/en/example/fixtures/test_fixtures_order_autouse_multiple_scopes.py,Python,.py,33,593
doc/en/example/fixtures/test_fixtures_order_autouse_temp_effects.py,Python,.py,38,677
doc/en/example/fixtures/test_fixtures_order_dependencies.py,Python,.py,47,631
doc/en/example/fixtures/test_fixtures_order_scope.py,Python,.py,38,684
doc/en/example/fixtures/test_fixtures_request_different_scope.py,Python,.py,31,545
doc/en/example/nonpython/conftest.py,Python,.py,50,1599
doc/en/example/nonpython/__init__.py,Python,.py,0,0
doc/en/example/customdirectory/tests/test_first.py,Python,.py,6,93
doc/en/example/customdirectory/tests/test_second.py,Python,.py,6,94
doc/en/example/customdirectory/tests/test_third.py,Python,.py,6,93
doc/en/example/assertion/global_testmodule_config/conftest.py,Python,.py,17,383
doc/en/example/assertion/global_testmodule_config/test_hello_world.py,Python,.py,8,89
